Domain,sentence,language,label_name,label_ID,Source,annotator_GMUID,transform
Immigration,An expansion of the Deferred Action for Childhood Arrivals program would grant a path to citizenship to approximately 1.8 million people who came to the US as children.,en,Policy Prescription and Evaluation,6,https://chat.openai.com/,klu21,en;para
Immigration,An expansion of the Deferred Action for Childhood Arrivals program would grant a path to citizenship to approximately 1.8 million immigrants who came to the US as children.,en,Policy Prescription and Evaluation,6,https://chat.openai.com/,klu21,en;para
Immigration,"An expansion of the Deferred Action for Childhood Arrivals program is one of the key provisions of the bill, which would grant a path to citizenship to approximately 1.8 million DREAMers.",en,Policy Prescription and Evaluation,6,https://chat.openai.com/,klu21,en;para
Immigration,The bill seeks to increase the number of temporary work visas available to foreign workers in industries such as agriculture and technology.,en,Capacity and Resources,2,https://chat.openai.com/,klu21,en;para
Immigration,The bill seeks to increase the number of temporary work visas for foreign workers in industries such as agriculture and technology.,en,Capacity and Resources,2,https://chat.openai.com/,klu21,en;para
Immigration,The bill wants to increase the number of temporary work visas available to foreign workers in industries such as agriculture and technology.,en,Capacity and Resources,2,https://chat.openai.com/,klu21,en;para
Immigration,The bill seeks to increase the number of temporary work visas available to foreign workers.,en,Capacity and Resources,2,https://chat.openai.com/,klu21,en;para
Immigration,The bill wants to increase the number of temporary work visas available to foreign workers.,en,Capacity and Resources,2,https://chat.openai.com/,klu21,en;para
Immigration,"With millions of lives and the future of the nation hanging in the balance, it is clear that immigration will remain a divisive issue in American politics.",en,Other,15,https://chat.openai.com/,klu21,en;para
Immigration,"With millions of lives and the future of the nation hanging in the balance, it is clear that immigration will remain a prominent and divisive issue in American politics.",en,Other,15,https://chat.openai.com/,klu21,en;para
Immigration,"With millions of lives and the future of the nation hanging in the balance, it's clear that immigration will remain a divisive issue in American politics.",en,Other,15,https://chat.openai.com/,klu21,en;para
Immigration,"With millions of lives and the future of the nation hanging in the balance, immigration will remain a divisive issue in American politics.",en,Other,15,https://chat.openai.com/,klu21,en;para
Immigration,"With millions of lives at stake and the future of the nation hanging in the balance, it is clear that immigration will remain a divisive issue in American politics.",en,Other,15,https://chat.openai.com/,klu21,en;para
Immigration,"The city's Democratic mayor, Eric Adams, has asked for more federal assistance, and in the meantime, has cut back on services for those coming to his city.",en,Political,13,https://www.npr.org/2023/08/28/1196381815/biden-administration-nyc-spar-over-immigration-policy,klu21,en;para
Immigration,"The city's Democratic mayor, Eric Adams, has asked for more federal assistance, and in the meantime has cut back on services for those coming to his city.",en,Political,13,https://www.npr.org/2023/08/28/1196381815/biden-administration-nyc-spar-over-immigration-policy,klu21,en;para
Immigration,"The city's Democratic mayor, Eric Adams, has asked for more federal assistance, and in the meantime, has cut back on services for those coming to his city",en,Political,13,https://www.npr.org/2023/08/28/1196381815/biden-administration-nyc-spar-over-immigration-policy,klu21,en;para
Immigration,"The city's Democratic mayor, Eric Adams, has asked for more federal assistance, and in the meantime, has cut back on services for people coming to his city.",en,Political,13,https://www.npr.org/2023/08/28/1196381815/biden-administration-nyc-spar-over-immigration-policy,klu21,en;para
Immigration,"The city's Democratic mayor, Eric Adams, has asked for more federal assistance, and in the meantime, cut back on services for those coming to his city.",en,Political,13,https://www.npr.org/2023/08/28/1196381815/biden-administration-nyc-spar-over-immigration-policy,klu21,en;para
Immigration,A group of Republican-leaning states are challenging the legality of a Biden administration policy that has allowed thousands of people from Latin America and the Caribbean to temporarily live and work in the U.S.,en,"Legality, Constitutionality, Jurisdiction",5,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,A group of Republican-leaning states are challenging the legality of a Biden administration policy that has allowed thousands of people from Latin America and the Caribbean to temporarily live and work in the US.,en,"Legality, Constitutionality, Jurisdiction",5,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,A group of Republican-leaning states are challenging the legality of a Biden administration policy that allows thousands of people from Latin America and the Caribbean to live and work in the U.S.,en,"Legality, Constitutionality, Jurisdiction",5,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,A group of Republican-leaning states are challenging the legality of a policy that allows thousands of people from Latin America and the Caribbean to live and work in the US.,en,"Legality, Constitutionality, Jurisdiction",5,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,A group of Republican-leaning states are challenging the legality of a policy that has allowed thousands of people from Latin America and the Caribbean to live and work in the US.,en,"Legality, Constitutionality, Jurisdiction",5,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,"Up to 30,000 people from Cuba, Haiti, Nicaragua and Venezuela can be admitted into the U.S. each month for urgent humanitarian reasons or significant public benefit, according to the Biden administration.",en,Policy Prescription and Evaluation,6,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,"Up to 30,000 people from Cuba, Haiti, Nicaragua and Venezuela can be admitted into the U.S. each month for urgent humanitarian reasons or significant public benefit according to the Biden administration.",en,Policy Prescription and Evaluation,6,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,"Up to 30,000 people from Cuba, Haiti, Nicaragua and Venezuela can be admitted into the U.S. each month on a case-by-case basis, according to the Biden administration.",en,Policy Prescription and Evaluation,6,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,"The humanitarian parole program allows up to 30,000 people from Cuba, Haiti, Nicaragua and Venezuela to be admitted into the U.S. each month for urgent humanitarian reasons or significant public benefit, according to the Biden administration.",en,Policy Prescription and Evaluation,6,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,"The humanitarian parole program allows up to 30,000 people from Cuba, Haiti, Nicaragua and Venezuela to be admitted into the U.S. each month for urgent humanitarian reasons or significant public benefit.",en,Policy Prescription and Evaluation,6,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,The program allows migrants to stay in the U.S. for up to two years if they go through an online application process and have a financial sponsor.,en,Policy Prescription and Evaluation,6,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,"The program allows migrants to stay in the U.S. for up to two years if they go through an online application process, have a financial sponsor and undergo security checks.",en,Policy Prescription and Evaluation,6,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,"The program allows migrants to stay in the U.S. for up to two years, but they must go through an online application process, have a financial sponsor, and undergo background and security checks.",en,Policy Prescription and Evaluation,6,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,"The program allows migrants to stay in the U.S. for up to two years, but they must go through an online application process, have a financial sponsor and undergo security checks.",en,Policy Prescription and Evaluation,6,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,"The program allows migrants to stay in the U.S. for up to two years, but they must go through an online application process, have a financial sponsor, and undergo security checks.",en,Policy Prescription and Evaluation,6,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,A total of 21 Republican-leaning states have challenged the policy.,en,"Legality, Constitutionality, Jurisdiction",5,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,"A total of 21 Republican-leaning states have challenged the policy, calling it ""unlawful"" in an amended complaint in February.",en,"Legality, Constitutionality, Jurisdiction",5,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,"A total of 21 Republican-leaning states have challenged the policy, calling it ""unlawful"" in an amended complaint.",en,"Legality, Constitutionality, Jurisdiction",5,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,A total of 21 Republican-leaning states have challenged the policy in an amended complaint.,en,"Legality, Constitutionality, Jurisdiction",5,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,The policy has been challenged by a number of Republican-leaning states.,en,"Legality, Constitutionality, Jurisdiction",5,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,The man and his family live in a coastal community that has been hit hard by hurricanes and tropical storms over the past few years.,en,Morality,3,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,The man and his family live in a coastal community that has been hit by hurricanes and tropical storms over the past few years.,en,Morality,3,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,The man and his family live in a coastal community that has been hit hard by tropical storms and hurricanes over the past few years.,en,Morality,3,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,The man and his family live in a coastal community that has been hit hard by hurricanes and tropical storms in the past few years.,en,Morality,3,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,"The man and his family live in a coastal community that has been hit hard by hurricanes and tropical storms over the past few years, he said.",en,Morality,3,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,The events have had a tremendous impact on the community that he lives in and on his own economic realities.,en,Morality,3,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,The events have had a huge impact on the community that he lives in and on his own economic realities.,en,Morality,3,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,The events have had a huge impact on the community he lives in and on his own economic realities.,en,Morality,3,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,The events have had a huge impact on the community that he lives in and his own economic realities.,en,Morality,3,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,The events have had a tremendous impact on the community that he lives in and his own economic realities.,en,Morality,3,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,"It would be a shame for this program to end, as it seems like a bright light in a broken immigration system.",en,Morality,3,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,"It would be a shame if this program were to end, as it seems like a bright light in a broken immigration system.",en,Morality,3,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,"It would be a shame to end this program, as it seems like a bright light in a broken immigration system.",en,Morality,3,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,It would be a shame for this program to end as it seems like a bright light in a broken immigration system.,en,Morality,3,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,"It would be a shame for this program to be ended, as it seems like a bright light in a broken immigration system.",en,Morality,3,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,The humanitarian parole measure is part of the Biden administration's expansion of legal immigration pathways that temporarily allow people fleeing political and economic instability to come to the U.S.,en,Political,13,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,The humanitarian parole measure is part of the Biden administration's expansion of legal immigration pathways that allow people fleeing political and economic instability to come to the U.S.,en,Political,13,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,The humanitarian parole measure is part of the Biden administration's expansion of legal immigration pathways that temporarily allow people fleeing political and economic instability to come to the US.,en,Political,13,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,Humanitarian parole is part of the Biden administration's expansion of legal immigration pathways that temporarily allow people fleeing political and economic instability to come to the U.S.,en,Political,13,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,"The humanitarian parole measure is part of the Biden administration's expansion of legal immigration pathways that temporarily allow people fleeing political and economic instability to come to the U.S., including after Russia invaded Ukraine.",en,Political,13,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,"The doctor wrote in a declaration to the court that if the program is terminated before her mother arrives, the young woman may not be able to receive the life-saving surgery that she needs.",en,Morality,3,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,"The doctor wrote in a declaration to the court that if the program is terminated before her mother arrives, the young woman may not be able to receive life-saving surgery that she needs.",en,Morality,3,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,"The doctor wrote in a declaration to the court that if the program is terminated before her mother arrives, the young woman may not be able to receive the life-saving surgery she needs.",en,Morality,3,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,"If the program is terminated before the mother arrives, the young woman may not be able to receive the life-saving surgery that she needs, according to the doctor.",en,Morality,3,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,"If the program is terminated before the mother arrives, the young woman may not be able to receive the life-saving surgery that she needs, according to the doctor's declaration.",en,Morality,3,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,"The 21 states that are challenging the parole program for people from Cuba, Haiti, Nicaragua and Venezuela argued in their complaint that the policy exceeds the federal government's ""statutory parole authority"" and does not meet the criteria for being used ""only on a case-by-case basis",en,"Legality, Constitutionality, Jurisdiction",5,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,"The 21 states that are challenging the parole program for people from Cuba, Haiti, Nicaragua and Venezuela argued in their complaint that the policy exceeds the federal government's ""statutory parole authority"" and does not meet the criteria for being used only on parole.",en,"Legality, Constitutionality, Jurisdiction",5,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,"The 21 states that are challenging the parole program for people from Cuba, Haiti, Nicaragua and Venezuela argued in their complaint that the policy exceeds the federal government's ""statutory parole authority"" and does not meet the criteria for being used.",en,"Legality, Constitutionality, Jurisdiction",5,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,"The 21 states that are challenging the parole program for people from Cuba, Haiti, Nicaragua and Venezuela argued in their complaint that the policy exceeded the federal government's ""statutory parole authority"" and does not meet the criteria for being used ""only on a case-by-case basis",en,"Legality, Constitutionality, Jurisdiction",5,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
Immigration,"The 21 states that are challenging the parole program for people from Cuba, Haiti, Nicaragua and Venezuela argued in their complaint that the policy exceeds the federal government's ""statutory parole authority"" and does not meet the criteria for being used ""only on a case by case basis.""",en,"Legality, Constitutionality, Jurisdiction",5,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21,en;para
same-sex marriage,"Marriage embodies the highest ideals of love, fidelity, devotion, sacrifice and family.",en,Cultural Identity,11,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,"Marriage embodies the highest ideals of love, fidelity, devotion, sacrifice, and family.",en,Cultural Identity,11,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,"Marriage embodies the highest ideals of love, fidelity, devotion, sacrifice and family and is the most profound union.",en,Cultural Identity,11,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,"Marriage embodies the highest ideals of love, fidelity, devotion, sacrifice and family, which is why it is more profound than any other union.",en,Cultural Identity,11,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,"Marriage embodies the highest ideals of love, fidelity, devotion, sacrifice and family, which is why it is the most profound union.",en,Cultural Identity,11,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,Justice Kennedy said that the case was about equal dignity in the eyes of the law.,en,Cultural Identity,11,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,Justice Kennedy said that the case was about equal dignity in the eyes of the law and that marriage was a keystone of the social order.,en,Cultural Identity,11,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,Justice Kennedy said that the case was about equal dignity in the eyes of the law and that marriage was a keystone of our social order.,en,Cultural Identity,11,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,"Justice Kennedy said that the case was about equal dignity in the eyes of the law, and that marriage was a keystone of our social order.",en,Cultural Identity,11,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,"Justice Kennedy said that the case was about equal dignity in the eyes of the law, and that marriage was a keystone of the social order.",en,Cultural Identity,11,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,The Supreme Court ruled on Friday that the Constitution guarantees a right to same-sex marriage.,en,"Legality, Constitutionality, Jurisdiction",5,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,The Supreme Court ruled on Friday that the constitution guarantees a right to same-sex marriage.,en,"Legality, Constitutionality, Jurisdiction",5,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,"The Supreme Court ruled on Friday that the Constitution guarantees a right to same-sex marriage, a victory for the gay rights movement.",en,"Legality, Constitutionality, Jurisdiction",5,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,The Supreme Court ruled on Friday that the Constitution guarantees the right to same-sex marriage.,en,"Legality, Constitutionality, Jurisdiction",5,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,"The Supreme Court ruled on Friday that the constitution guarantees a right to same-sex marriage, a victory for the gay rights movement.",en,"Legality, Constitutionality, Jurisdiction",5,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,"The decision, which was the culmination of decades of litigation and activism, set off jubilation and tears across the country, the first same-sex marriages in several states, and resistance in others.",en,Quality of Life,10,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,"The decision, which was the culmination of decades of litigation and activism, set off jubilation and tearful embraces across the country, the first same-sex marriages in several states, and resistance in others.",en,Quality of Life,10,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,"The decision, which was the culmination of decades of litigation and activism, set off jubilation and teary embraces across the country, the first same-sex marriages in several states, and resistance in others.",en,Quality of Life,10,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,"The decision, which was the culmination of decades of litigation and activism, set off jubilation and emotional embraces across the country, the first same-sex marriages in several states, and resistance in others.",en,Quality of Life,10,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,"The decision, which was the culmination of decades of litigation and activism, set off jubilation and tears across the country, the first same-sex marriages in several states and resistance in others.",en,Quality of Life,10,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,It came at a time when polls show that most Americans now approve of the unions.,en,Public Sentiment,12,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,It came at a time when polls show that most Americans approve of the unions.,en,Public Sentiment,12,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,It came against the backdrop of polls showing that most Americans now approve of the unions.,en,Public Sentiment,12,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,It came against the backdrop of polls showing that most Americans now approve of unions.,en,Public Sentiment,12,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,"Polls show that most Americans now approve of the unions, which came against the backdrop of fast-changing public opinion.",en,Public Sentiment,12,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,The court had four more liberals join Justice Kennedy in his majority opinion.,en,Political,13,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,Four more liberal justices joined Justice Kennedy in his majority opinion.,en,Political,13,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,The four more liberal justices joined Justice Kennedy in his majority opinion.,en,Political,13,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,Four more justices joined Justice Kennedy in his majority opinion.,en,Political,13,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,The court had four more liberal justices who joined Justice Kennedy in his majority opinion.,en,Political,13,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,"Chief Justice Roberts wrote that if you are among the many Americans who favor expanding same-sex marriage, you should celebrate.",en,Political,13,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,"Chief Justice Roberts wrote that if you are among the many Americans who favor expanding same-sex marriage, you should celebrate the decision.",en,Political,13,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,"Chief Justice Roberts wrote that if you are among the many Americans who favor expanding same-sex marriage, by all means celebrate the decision.",en,Political,13,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,"Chief Justice Roberts wrote that if you are among the many Americans who favor expanding same-sex marriage, by all means celebrate.",en,Political,13,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,"Chief Justice Roberts wrote that if you are among the many Americans who favor expanding same-sex marriage, then you should celebrate.",en,Political,13,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,Hundreds of people waving rainbow flags and holding signs were allowed by the police to move onto the court plaza as those present for the decision streamed down the steps.,en,Public Sentiment,12,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,Hundreds of people waving rainbow flags and holding signs were allowed by the police to march to the Supreme Court plaza as those present for the decision streamed down the steps.,en,Public Sentiment,12,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,Hundreds of people waving rainbow flags and holding signs were allowed by the police to move onto the court plaza as those present for the decision moved down the steps.,en,Public Sentiment,12,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,Hundreds of people waving rainbow flags and holding signs were allowed by the police to move onto the plaza when the decision was made.,en,Public Sentiment,12,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,Hundreds of people waving rainbow flags and holding signs were allowed by the police to march to the Supreme Court plaza to watch the decision.,en,Public Sentiment,12,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,"In remarks in the Rose Garden, President Obama welcomed the decision, saying itaffirms what millions of Americans already believe in their hearts.",en,Political,13,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,"In remarks in the Rose Garden, President Obama said that the decisionaffirms what millions of Americans already believe in their hearts.",en,Political,13,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,"In remarks in the Rose Garden, President Obama said that the decision affirmed what millions of Americans already believe in their hearts.",en,Political,13,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,"In remarks in the Rose Garden, President Obama said that the decision affirmed what millions of Americans already believed.",en,Political,13,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,"In remarks in the Rose Garden, President Obama said that the decision affirmed what millions of Americans already believed in.",en,Political,13,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,All three of the Supreme Court's previous gay rights landmarks were written by Justice Kennedy.,en,Political,13,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,All three of the Supreme Court's gay rights landmarks were written by Justice Kennedy.,en,Political,13,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,Justice Kennedy was the author of three of the Supreme Court's gay rights landmarks.,en,Political,13,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,The Supreme Court had three gay rights landmarks.,en,Political,13,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,All three of the Supreme Court's previous gay rights landmarks were authored by Justice Kennedy.,en,Political,13,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,"The generations that wrote the Bill of Rights and the Fourteenth Amendment did not assume to know the extent of freedom in all of its dimensions, and so they gave future generations a charter protecting the right of all persons to enjoy liberty as we learn its meaning.",en,"Legality, Constitutionality, Jurisdiction",5,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,"The generations that wrote the Bill of Rights and the Fourteenth Amendment did not assume to know the full extent of freedom in all of its dimensions, and so they gave future generations a charter protecting the right of all persons to enjoy liberty as we learn its meaning.",en,"Legality, Constitutionality, Jurisdiction",5,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,"The generations that wrote the Bill of Rights and the Fourteenth Amendment did not assume to know the extent of freedom in all of its dimensions, and so they gave future generations a charter protecting the right of all persons to enjoy liberty.",en,"Legality, Constitutionality, Jurisdiction",5,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
